GPU available:  True
GPU available:  True
cuda
sim_read_traces_train_10k
sim_read_traces_val
sliced_traces
sliced_traces_whole
(10000, 5000)
(100, 5000)
(20402, 5000)
Creating datasets...
20086
Start training...
Epoch [1/25], Train Loss: 0.341661, Validation Loss: 0.209300, lr = 0.001, duration = 18.1770
Epoch [2/25], Train Loss: 0.203662, Validation Loss: 0.192858, lr = 0.001, duration = 8.7112
Epoch [3/25], Train Loss: 0.188698, Validation Loss: 0.169994, lr = 0.001, duration = 8.6743
Epoch [4/25], Train Loss: 0.175610, Validation Loss: 0.148602, lr = 0.001, duration = 8.7330
Epoch [5/25], Train Loss: 0.167040, Validation Loss: 0.169469, lr = 0.001, duration = 8.7264
Epoch [6/25], Train Loss: 0.164172, Validation Loss: 0.173926, lr = 0.001, duration = 8.6546
Epoch [7/25], Train Loss: 0.159800, Validation Loss: 0.167149, lr = 0.001, duration = 8.6792
Epoch [8/25], Train Loss: 0.149904, Validation Loss: 0.161985, lr = 0.001, duration = 8.6735
Epoch [9/25], Train Loss: 0.147590, Validation Loss: 0.146670, lr = 0.001, duration = 8.6922
Epoch [10/25], Train Loss: 0.147113, Validation Loss: 0.161136, lr = 0.001, duration = 8.6531
Epoch [11/25], Train Loss: 0.140912, Validation Loss: 0.187681, lr = 0.001, duration = 8.6536
Epoch [12/25], Train Loss: 0.135219, Validation Loss: 0.169700, lr = 0.001, duration = 8.7117
Epoch [13/25], Train Loss: 0.133819, Validation Loss: 0.162874, lr = 0.001, duration = 8.6397
Epoch [14/25], Train Loss: 0.126976, Validation Loss: 0.135368, lr = 0.001, duration = 8.6530
Epoch [15/25], Train Loss: 0.125855, Validation Loss: 0.125018, lr = 0.001, duration = 8.6553
Epoch [16/25], Train Loss: 0.120678, Validation Loss: 0.113701, lr = 0.001, duration = 8.6295
Epoch [17/25], Train Loss: 0.118281, Validation Loss: 0.131201, lr = 0.001, duration = 8.6058
Epoch [18/25], Train Loss: 0.114390, Validation Loss: 0.163469, lr = 0.001, duration = 8.6447
Epoch [19/25], Train Loss: 0.114905, Validation Loss: 0.134762, lr = 0.001, duration = 8.6652
Epoch [20/25], Train Loss: 0.113011, Validation Loss: 0.114924, lr = 0.001, duration = 8.6708
Epoch [21/25], Train Loss: 0.110963, Validation Loss: 0.122475, lr = 0.001, duration = 8.6396
Epoch [22/25], Train Loss: 0.103881, Validation Loss: 0.120952, lr = 0.001, duration = 8.6512
Epoch [23/25], Train Loss: 0.097093, Validation Loss: 0.103356, lr = 0.001, duration = 8.6708
Epoch [24/25], Train Loss: 0.099767, Validation Loss: 0.162403, lr = 0.001, duration = 8.6408
Epoch [25/25], Train Loss: 0.099921, Validation Loss: 0.121718, lr = 0.001, duration = 8.6740

Finished Training in 238.0

